# Content anchors for `file:line` citations in docs. GENERATED — run
# `make regen-doc-links`, never hand-edit. See scripts/doc_cite_anchors.py.
#
# doc	cited-path	line	resolved-path	line-hash	context-hash
CLAUDE.md	app_globals.h	149	include/app_globals.h	17aedc246413	015cf811cb2e
docs/devel/architecture/15-known-debt.md	src/printer/printer_discovery.cpp	96	src/printer/printer_discovery.cpp	701fe2945490	d988be8c6ecc
docs/devel/architecture/15-known-debt.md	src/printer/printer_discovery.cpp	105	src/printer/printer_discovery.cpp	b4eafb8019aa	2173247c26a9
docs/devel/architecture/15-known-debt.md	src/printer/printer_state.cpp	622	src/printer/printer_state.cpp	776e116cdef2	2a5165823b4a
docs/devel/architecture/15-known-debt.md	src/ui/panel_widgets/fan_stack_widget.cpp	653	src/ui/panel_widgets/fan_stack_widget.cpp	973f93cce104	84e9db962279
docs/devel/architecture/15-known-debt.md	src/ui/panel_widgets/led_widget.cpp	75	src/ui/panel_widgets/led_widget.cpp	f70370936e13	67fefa70f3dc
docs/devel/architecture/15-known-debt.md	src/ui/panel_widgets/led_widget.cpp	109	src/ui/panel_widgets/led_widget.cpp	eb0767efc6a5	3e5fe8de8fb9
docs/devel/architecture/15-known-debt.md	src/ui/panel_widgets/nozzle_layout.h	31	src/ui/panel_widgets/nozzle_layout.h	0efc7d08b56d	ca5595c1c303
docs/devel/architecture/15-known-debt.md	src/ui/temperature_service.cpp	205	src/ui/temperature_service.cpp	4aa7689c054c	32121fceeee4
docs/devel/architecture/15-known-debt.md	src/ui/temperature_service.cpp	669	src/ui/temperature_service.cpp	c07ddbffc0e9	92dc5aea3992
docs/devel/architecture/15-known-debt.md	src/ui/ui_overlay_network_settings.cpp	665	src/ui/ui_overlay_network_settings.cpp	3bf5dfc6dd26	a68626882001
docs/devel/architecture/15-known-debt.md	src/ui/ui_panel_gcode_test.cpp	391	src/ui/ui_panel_gcode_test.cpp	519472c9039b	15070977d864
docs/devel/architecture/15-known-debt.md	src/ui/ui_panel_gcode_test.cpp	405	src/ui/ui_panel_gcode_test.cpp	4970afc267e4	7a1b96221613
docs/devel/architecture/15-known-debt.md	src/ui/ui_temperature_utils.cpp	61	src/ui/ui_temperature_utils.cpp	cd7a308a981f	b1d9be3af0c1
docs/devel/architecture/15-known-debt.md	src/xml_registration.cpp	331	src/xml_registration.cpp	bb1d57f5629d	5c159581638f
docs/devel/architecture/15-known-debt.md	ui_xml/bed_temp_panel.xml	73	ui_xml/bed_temp_panel.xml	bc8c9356660f	3e87748bcf72
docs/devel/architecture/15-known-debt.md	ui_xml/components/panel_widget_network.xml	11	ui_xml/components/panel_widget_network.xml	3a494c2f1cf0	59ebdb1630c3
docs/devel/architecture/15-known-debt.md	ui_xml/gcode_test_panel.xml	61	ui_xml/gcode_test_panel.xml	55fb244cef82	e81429dacb8b
docs/devel/architecture/15-known-debt.md	ui_xml/settings_hardware_overlay.xml	62	ui_xml/settings_hardware_overlay.xml	da1bad0bd5b5	568041719e03
docs/devel/architecture/16-gcode-pipeline.md	gcode_layer_renderer.cpp	117	src/rendering/gcode_layer_renderer.cpp	f4243d136d91	e58eb2a54a89
docs/devel/architecture/16-gcode-pipeline.md	include/display_settings_manager.h	186	include/display_settings_manager.h	386e9646c4f6	1c739e908f74
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_footer_summary.h	23	include/gcode_footer_summary.h	62ec2ba8ef6a	4c44ba3147d8
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_footer_summary.h	96	include/gcode_footer_summary.h	0fbad9847e42	2f035a7b2f88
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_footer_summary.h	127	include/gcode_footer_summary.h	18620434a6da	d9cdbb308257
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_footer_summary.h	145	include/gcode_footer_summary.h	0e8fba80f6a3	b3c1424e40e1
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_footer_summary.h	191	include/gcode_footer_summary.h	91a29e48d77f	1d8f53bde7de
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_layer_index.h	66	include/gcode_layer_index.h	0db12eeb0583	1d7c02f785e8
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_layer_index.h	143	include/gcode_layer_index.h	2cdeeb6094ca	7f94d9f0fd9a
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_parser.h	217	include/gcode_parser.h	72d5644ca06a	cb7518aeeace
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_render_mode_policy.h	44	include/gcode_render_mode_policy.h	4891f814720c	b489fb0341da
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_streaming_config.h	71	include/gcode_streaming_config.h	b643a734812b	9e5110dde5af
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_streaming_config.h	119	include/gcode_streaming_config.h	9a03f91db6f3	e70d91d36993
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_streaming_controller.h	169	include/gcode_streaming_controller.h	c12324395876	89b75f1a82c0
docs/devel/architecture/16-gcode-pipeline.md	include/gcode_streaming_controller.h	171	include/gcode_streaming_controller.h	22027b765165	802a57d635f0
docs/devel/architecture/16-gcode-pipeline.md	include/tools_used_cache.h	20	include/tools_used_cache.h	8ebd0c11b597	4ee56924b88d
docs/devel/architecture/16-gcode-pipeline.md	include/ui_gcode_viewer.h	35	include/ui_gcode_viewer.h	8fbacae23d45	0edab65bcdf1
docs/devel/architecture/16-gcode-pipeline.md	include/ui_gcode_viewer.h	608	include/ui_gcode_viewer.h	d9778c4d9e76	75636ccaaa2b
docs/devel/architecture/16-gcode-pipeline.md	include/ui_gcode_viewer.h	628	include/ui_gcode_viewer.h	4650c2f51b92	d71dd180dd48
docs/devel/architecture/16-gcode-pipeline.md	include/ui_print_select_detail_view.h	873	include/ui_print_select_detail_view.h	931c262d612f	445cd8631a00
docs/devel/architecture/16-gcode-pipeline.md	src/rendering/gcode_layer_renderer.cpp	136	src/rendering/gcode_layer_renderer.cpp	31a1c6287ac6	b3af85bd25f8
docs/devel/architecture/16-gcode-pipeline.md	src/rendering/gcode_layer_renderer.cpp	1538	src/rendering/gcode_layer_renderer.cpp	3ee0d3650cc3	0ab7e2a6a345
docs/devel/architecture/16-gcode-pipeline.md	src/rendering/gcode_layer_renderer.cpp	1775	src/rendering/gcode_layer_renderer.cpp	946fdfc61d42	bfd0b0fb4aad
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	390	src/ui/ui_gcode_viewer.cpp	8c14c01b1f0f	332606823216
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	393	src/ui/ui_gcode_viewer.cpp	827b1d6ec991	1382d7a828c0
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	846	src/ui/ui_gcode_viewer.cpp	bc7ee7ce4797	5a634b985148
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	1485	src/ui/ui_gcode_viewer.cpp	e98a0f98ccb3	55635dd6d787
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	1554	src/ui/ui_gcode_viewer.cpp	2ffe7c1e24ab	19e76dc8a70f
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	1716	src/ui/ui_gcode_viewer.cpp	7771485c9606	de32ed131956
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_gcode_viewer.cpp	1825	src/ui/ui_gcode_viewer.cpp	3beda2c23532	875d26cbb085
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_panel_print_status.cpp	379	src/ui/ui_panel_print_status.cpp	683c7d398d45	d94959216ef9
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_panel_print_status.cpp	1079	src/ui/ui_panel_print_status.cpp	ed987a71bbbf	8cb6648d0caf
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_panel_print_status.cpp	1996	src/ui/ui_panel_print_status.cpp	ec051ba125be	352e2708ac96
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_panel_print_status.cpp	3435	src/ui/ui_panel_print_status.cpp	12337ba6e443	da052ae6914a
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	456	src/ui/ui_print_select_detail_view.cpp	97194cd2ef4d	9cfd78a06905
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	567	src/ui/ui_print_select_detail_view.cpp	b1c018930d0b	8c8d44f4f15e
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	612	src/ui/ui_print_select_detail_view.cpp	945c5afe0719	4c8b1163bcc1
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	1251	src/ui/ui_print_select_detail_view.cpp	70dafa222f7f	c055a9bbbd88
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	1640	src/ui/ui_print_select_detail_view.cpp	70dafa222f7f	2076c057abb4
docs/devel/architecture/16-gcode-pipeline.md	src/ui/ui_print_select_detail_view.cpp	1741	src/ui/ui_print_select_detail_view.cpp	1bb74515a99f	f95d8caf9f50
docs/devel/architecture/16-gcode-pipeline.md	ui_xml/components/print_status_preview_card.xml	38	ui_xml/components/print_status_preview_card.xml	a4b520d36fa4	06b0eb04399e
docs/devel/printers/SNAPMAKER_U1_SUPPORT.md	display_backend_drm.cpp	497	src/api/display_backend_drm.cpp	fd05c08059bc	55440bb5b4fe
